,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo,q0_label,q1_label,q2_label,q4_label
1001,Sat Nov 30 19:30:58 +0000 2019,APFactCheck,AP FACT CHECK: President Trump’s defense of his Ukraine actions collides with known facts and witness testimony on multiple fronts as the impeachment inquiry moves into a new phase this coming week. https://t.co/zRoSIFxfgQ,46,90,1.20E+18,,,,,
1002,Sat Nov 23 15:01:06 +0000 2019,APFactCheck,"This week’s #APFactCheck examines President Trump’s ‘so-they-say’ rhetoric about Ukraine, his comments about Apple, EU ambassador Gordon Sondland and more. Remarks by Democratic presidential contenders are also scrutinized. https://t.co/ZLvVu2W15g",50,100,1.20E+18,,,,,
1003,Fri Nov 22 22:57:58 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/IAiwl1xlpg",70,117,1.20E+18,,,,,
1004,Fri Nov 22 19:06:01 +0000 2019,APFactCheck,"Less than three weeks before Britain’s election, the #APFactCheck team takes a look at spending claims made by Conservative Prime Minister Boris Johnson and opposition Labour Party leader Jeremy Corbyn. https://t.co/JbnKZ4iu6s",14,10,1.20E+18,,,,,
1005,Thu Nov 21 18:21:06 +0000 2019,APFactCheck,President Trump and his Republican allies say military aid to Ukraine was withheld over corruption concerns and that the House #ImpeachmentHearings violate due process. The claims don’t match up with known facts. #APFactCheck https://t.co/LJz8Lcicw2,174,358,1.20E+18,,,,,
1006,Thu Nov 21 05:53:45 +0000 2019,APFactCheck,"From Americans’ feelings about Medicare for All to the racial gap in U.S. student loan debt, a number of claims by the #DemDebate participants are in need of a closer look. Here are the facts from the #APFactCheck team. https://t.co/L5Ejcf2SuP",31,41,1.20E+18,,,,,
1007,Thu Nov 21 02:19:03 +0000 2019,APFactCheck,"#APFactCheck: President Trump falsely claims that he opened an Apple plant Wednesday in Texas. The plant has been in business for years.
 https://t.co/9xHhNPRHdg",6370,9685,1.20E+18,,,,,
1008,Thu Nov 21 00:53:02 +0000 2019,APFactCheck,"Britain's Conservative Party changed the name of its press office Twitter account to ""factcheckUK"" during a debate. The deception came with barely any consequences, but raised concerns about how social media can be used to deceive voters.
 https://t.co/TJzavZyZbj",67,99,1.20E+18,,,,,
1009,Wed Nov 20 17:21:10 +0000 2019,APFactCheck,"#APFactCheck: President Trump said of Gordon Sondland that ""I don't know him well."" Testimony by several officials revealed the men were in frequent contact around time Trump spoke with Ukraine's president about doing a politically beneficial “favor.” https://t.co/wjzOmqbYif",161,0,1.20E+18,,,,,
1010,Wed Nov 20 00:39:21 +0000 2019,APFactCheck,"President Trump says impeachment witnesses are spreading word-of-mouth information. In fact, Lt. Col. Alexander Vindman and Jennifer Williams listened to his phone call with Ukraine’s president and had concerns, an #APFactCheck explains. https://t.co/5Z8zSocSWt",119,0,1.20E+18,,,,,
1011,Tue Nov 19 20:09:49 +0000 2019,APFactCheck,#APFactCheck: Congressional Republicans try to defend President Trump by pushing a widely discredited claim that Joe Biden pressured Ukraine's government to shut down a corruption investigation of the energy company paying his son. https://t.co/dxSeUZfbsK,130,0,1.20E+18,,,,,
1012,Sat Nov 16 17:31:04 +0000 2019,APFactCheck,"This week’s #APFactCheck scrutinizes some of the claims made by President Trump, Rep. Devin Nunes, Rep. Adam Schiff and others after the first two days of public impeachment hearings. https://t.co/qhxomLjjqT",66,100,1.20E+18,,,,,
1013,Fri Nov 15 21:29:15 +0000 2019,APFactCheck,"NOT REAL NEWS: From rigged voting machines to supposed whistleblower photos, here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/ZY83SOjRty",65,133,1.20E+18,,,,,
1014,Fri Nov 15 20:45:42 +0000 2019,APFactCheck,"President Trump suggested that a U.S. diplomat was responsible for Somalia’s descent into chaos decades ago. “I don’t think I have such powers,” Marie Yovanovitch testified. She had limited influence in Somalia in a junior post, an #APFactCheck explains. https://t.co/zbqjgPiKX8",82,212,1.20E+18,,,,,
1015,Wed Nov 13 22:05:29 +0000 2019,APFactCheck,"The #APFactCheck team presents the facts about the misleading statements made by House members at the #ImpeachmentHearings, from election interference theories to assertions about military aid to Ukraine. https://t.co/NAOquvTplR",114,165,1.19E+18,,,,,
1016,Wed Nov 13 21:32:44 +0000 2019,APFactCheck,"The #ImpeachmentHearings are unfolding in an era when influence and misinformation efforts move at a speed that was unimaginable 20+ years ago, when the nation last experienced this process, as @AP’s @AamerISmad and @AmandaSeitz1 report. https://t.co/V6HsIC15UC",98,0,1.19E+18,,,,,
1017,Wed Nov 13 14:42:46 +0000 2019,APFactCheck,Here's a guide to separating fact from fiction on subjects that are likely to come up in the historic presidential impeachment hearings that open Wednesday. https://t.co/jOhUccXXZh,70,0,1.19E+18,,,,,
1018,Tue Nov 12 21:30:37 +0000 2019,APFactCheck,Unproven claims of voter fraud after the recent elections in Kentucky and Virginia give us a look at the kind of misinformation we might see around the 2020 election. https://t.co/CLiyGLKgrC,19,18,1.19E+18,,,,,
1019,Sat Nov 09 21:53:50 +0000 2019,APFactCheck,"""Read the transcript!"" Trump insists. Yet Democrats have. The AP looks at a week of presidential comments from impeachment to the California wildfires. #APFactCheck https://t.co/W8aUeDFJeV",42,0,1.19E+18,,,,,
1020,Fri Nov 08 19:11:31 +0000 2019,APFactCheck,"NOT REAL NEWS: From Brexit befuddlement to a misplaced cyclone, here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/TEyjlnEh4t",29,31,1.19E+18,,,,,
1021,Fri Nov 08 15:27:49 +0000 2019,APFactCheck,"Five weeks before Britain's general election, can tech companies do enough to prevent online misinformation playing a role in voters' choices? https://t.co/yh14OXX0ml",20,0,1.19E+18,,,,,
1022,Fri Nov 08 14:59:20 +0000 2019,APFactCheck,"As Turkish forces invaded northern Syria to launch an assault, social media accounts used old or inaccurate photos of soldiers to tell a different story. https://t.co/b16cfKg2ru",389,0,1.19E+18,,,,,
1023,Sun Nov 03 00:57:21 +0000 2019,APFactCheck,"President Trump's defense chiefs can't confirm his tale of a ""whimpering"" Islamic State leader. And his claim that Kurds and Turks have been fighting for 1,000 years is untrue. #APFactCheck https://t.co/R6ZckGpZlI",26,54,1.19E+18,,,,,
1024,Fri Nov 01 21:33:51 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/2ewSbgMaQB",53,91,1.19E+18,,,,,
1025,Wed Oct 30 18:51:47 +0000 2019,APFactCheck,"#APFactCheck: Despite what President Trump says, Afghanistan isn’t a safer place to live than Chicago. https://t.co/sdjniIkIp2",63,118,1.19E+18,,,,,
1026,Sat Oct 26 17:01:06 +0000 2019,APFactCheck,"This week’s #APFactCheck takes a look at President Trump’s comments on the impeachment probe, the economy, the U.S. military withdrawal from Syria, the environment and more. https://t.co/eVcs6xQsVZ",44,55,1.19E+18,,,,,
1027,Fri Oct 25 18:46:37 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/9q0WLV9DKv",11,13,1.19E+18,,,,,
1028,Sat Oct 19 13:45:08 +0000 2019,APFactCheck,"This week’s #APFactCheck takes a look at President Trump’s exaggerated rhetoric over the Syrian cease-fire deal, the economy, trade and more. Statements from Democratic hopefuls from the latest presidential debate are also scrutinized. https://t.co/Md0tbpafTy",35,58,1.19E+18,,,,,
1029,Fri Oct 18 20:57:00 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/pXLjEdVzp6",111,189,1.19E+18,,,,,
1030,Wed Oct 16 18:13:35 +0000 2019,APFactCheck,"#APFactCheck: A dozen Democrats seeking the presidency tussled in a debate packed with policy, flubbing some details on climate change, guns and Syria in the process. https://t.co/gvK4pTIGY7",21,30,1.18E+18,,,,,
1031,Wed Oct 16 02:11:52 +0000 2019,APFactCheck,"#APFactCheck: Sen. Elizabeth Warren said that the ""principal reason"" for losing jobs has been bad trade policy. Economists mostly blame those job losses on automation and robots, not trade deals. https://t.co/hd3mdxqLLh",3492,12476,1.18E+18,,,,,
1032,Wed Oct 16 01:23:35 +0000 2019,APFactCheck,"#APFactCheck Elizabeth Warren said that Pete Buttigieg's Medicare buy-in option is ""Medicare for all who can afford it."" 
 
 But she ignored the fact that Buttigieg would provide subsidies to help people pay premiums for the plan. #DemDebate https://t.co/EnCugsN7v9",8,28,1.18E+18,,,,,
1033,Wed Oct 16 01:02:52 +0000 2019,APFactCheck,"#APFactCheck Julian Castro was wrong when he said ""Ohio, Michigan, and Pennsylvania actually in the latest jobs data have lost jobs, not gained them."" All three states added jobs in August, which is the latest data available. https://t.co/NpVGHsxjuD",61,82,1.18E+18,,,,,
1034,Tue Oct 15 23:36:05 +0000 2019,APFactCheck,The @AP is fact-checking the third Democratic presidential debate. Check here over the coming hours as the #APFactCheck team examines the candidates' claims. https://t.co/VVgEYX9raw,31,49,1.18E+18,,,,,
1035,Fri Oct 11 18:28:05 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/z7QG2IxrDh",8,14,1.18E+18,,,,,
1036,Sat Oct 05 12:54:33 +0000 2019,APFactCheck,Facts are getting lost as President Trump verbally attacks investigators to defend against an impeachment inquiry. #APFactCheck https://t.co/i3OCoctly1,166,0,1.18E+18,,,,,
1037,Fri Oct 04 19:26:39 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/a6hNXvF9Hg",14,17,1.18E+18,,,,,
1038,Tue Oct 01 20:27:35 +0000 2019,APFactCheck,AP FACT CHECK: Trump is off the mark when he blames the Federal Reserve for a U.S. manufacturing slump. https://t.co/YuVO2WpziK,85,0,1.18E+18,,,,,
1039,Sat Sep 28 17:31:04 +0000 2019,APFactCheck,"This week's #APFactCheck examines President Trump's words on an impeachment inquiry, Ukraine, gun control, the economy and more. https://t.co/DNjHGVLIi5",74,102,1.18E+18,,,,,
1040,Fri Sep 27 20:53:00 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/TVkkpxJ6IN",64,94,1.18E+18,,,,,
1041,Thu Sep 26 17:14:19 +0000 2019,APFactCheck,#APFactCheck A look at President Trump's statements on aid to Ukraine and the stock market reaction to the impeachment inquiry. https://t.co/orJnG6rTXu,6,8,1.18E+18,,,,,
1042,Fri Sep 20 18:22:25 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/frvsLfBIp5",25,28,1.18E+18,,,,,
1043,Sat Sep 14 15:31:06 +0000 2019,APFactCheck,"This week's #APFactCheck examines where President Trump and Democratic presidential candidates were wrong on guns, health care, migrants, the economy, trade and more. https://t.co/JLrIBjxMEN",32,54,1.17E+18,,,,,
1044,Fri Sep 13 17:37:51 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck
 https://t.co/8xzdr47LIS",11,6,1.17E+18,,,,,
1045,Fri Sep 13 03:03:21 +0000 2019,APFactCheck,#APFactCheck A look at how the claims of the Democratic presidential candidates line up with the facts. #DemDebate https://t.co/f9qUiT33RL,35,40,1.17E+18,,,,,
1046,Fri Sep 13 02:08:38 +0000 2019,APFactCheck,"#APFactCheck looks at former Vice President Biden's statement that during the Obama administration “we didn’t lock people up in cages, we didn’t separate families.” #DemDebate 
 https://t.co/4z6ahMR4A5",34,46,1.17E+18,,,,,
1047,Fri Sep 13 01:38:55 +0000 2019,APFactCheck,"#APFactCheck Was the El Paso shooter ""inspired"" by President Trump, as Julian Castro and Beto O'Rourke said in the #DemDebate? https://t.co/8XjLRN6zVF",17,36,1.17E+18,,,,,
1048,Fri Sep 13 01:09:53 +0000 2019,APFactCheck,#APFactCheck Bernie Sanders makes a questionable claim on the cost of Medicare for All in #DemDebate https://t.co/8IGYJ8wd8U,11,12,1.17E+18,,,,,
1049,Sat Sep 07 16:15:06 +0000 2019,APFactCheck,"This week's #APFactCheck examines where President Trump and Democratic presidential candidates got it wrong on weather, war, climate, the economy and more. https://t.co/BWByv1XrSb",42,76,1.17E+18,,,,,
1050,Fri Sep 06 19:31:41 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/c2Nb87Gx0c",21,14,1.17E+18,,,,,
1051,Mon Sep 02 11:59:54 +0000 2019,APFactCheck,"#APFactCheck Trump suggests he's never heard of a Category 5 hurricane, even though Dorian is the fourth such storm during his presidency. https://t.co/Eebgm4wRas",222,587,1.17E+18,,,,,
1052,Sat Aug 31 16:59:21 +0000 2019,APFactCheck,"In this week's #APFactCheck, Trump gets disaster aid figures for Puerto Rico wrong, calls the largest U.S. automaker one of the smallest and falsely claims the U.S. has the cleanest air in the world. https://t.co/AP1jdlK3WV",158,245,1.17E+18,,,,,
1053,Fri Aug 30 21:54:45 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/OKVxKxb3X6",202,350,1.17E+18,,,,,
1054,Sat Aug 24 14:38:16 +0000 2019,APFactCheck,"In this week's #APFactCheck, Trump claims progress on veterans’ health care that didn’t happen and blames Obama for a policy of separating migrant children from their parents that he himself started.https://t.co/QGjEj7LPDN",176,250,1.17E+18,,,,,
1055,Fri Aug 23 22:10:12 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/iw5b6qYDmg",13,10,1.17E+18,,,,,
1056,Thu Aug 22 16:06:00 +0000 2019,APFactCheck,#APFactCheck finds Trump is misrepresenting the facts around his proposal to freeze Obama-era fuel requirements. By @tkrisher https://t.co/GEC40g5bnl,8,10,1.16E+18,,,,,
1057,Fri Aug 16 20:15:50 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactcheck https://t.co/kU19LN8ye1",9,7,1.16E+18,,,,,
1058,Sat Aug 10 13:01:09 +0000 2019,APFactCheck,"This week's #APFactCheck examines President Trump's claims on gun violence, the Federal Reserve, trade and more. Former Vice President Joe Biden's comments on gun control are also scrutinized. https://t.co/q0UXBMNoKQ",43,54,1.16E+18,,,,,
1059,Fri Aug 09 21:21:45 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/F04p4XfL4J",39,84,1.16E+18,,,,,
1060,Fri Aug 02 20:13:58 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/tGnRAphS49",10,11,1.16E+18,,,,,
1061,Thu Aug 01 03:24:20 +0000 2019,APFactCheck,Would handling border crossings in civil courts mean the end of migrant detention centers? Will hundreds of thousands of autoworkers lose their jobs by year’s end? @AP’s experts examine #DemDebate claims by Cory Booker and Kamala Harris. #APFactCheck https://t.co/Gm8AMj9KYt,14,31,1.16E+18,,,,,
1062,Thu Aug 01 02:39:09 +0000 2019,APFactCheck,Julian Castro contends that the nation needs a “use of force standard” and an end to “qualified immunity for police officers” so they can be held accountable over how suspects are treated. @AP’s experts look at the facts behind this argument. #APFactCheck https://t.co/LQbI33B7sy,26,77,1.16E+18,,,,,
1063,Thu Aug 01 01:39:00 +0000 2019,APFactCheck,"Putting insurance executives in jail? Millions entering the Medicare system? Kids in cages? Get the facts behind #DemDebate claims by Harris, Biden and Bennet from @AP’s experts. #APFactCheck https://t.co/iyGRYTMIAt",21,23,1.16E+18,,,,,
1064,Wed Jul 31 23:04:24 +0000 2019,APFactCheck,"The Democratic presidential debate is back for a second night, and so is the #APFactCheck team. Have a look at last night’s facts and falsehoods, and check back over the coming hours as our experts examine the candidates’ latest claims. #DemDebate https://t.co/0zoTVYPovn",21,17,1.16E+18,,,,,
1065,Wed Jul 31 02:59:57 +0000 2019,APFactCheck,"An #APFactCheck on Tuesday's #DemDebate looks at Pete Buttigieg, John Hickenlooper and Beto O'Rourke comments on climate change, Bernie Sanders on income and health care, and Tim Ryan on jobs. https://t.co/kQ0uMNe1m3",14,21,1.16E+18,,,,,
1066,Wed Jul 31 02:33:23 +0000 2019,APFactCheck,An #APFactCheck on Beto O'Rourke's comments at the #DemDebate on climate change and how much time is left to stave off the deadliest extremes. https://t.co/9WFgtGIAOV,3,3,1.16E+18,,,,,
1067,Wed Jul 31 01:14:10 +0000 2019,APFactCheck,An #APFactCheck looks at Sen. Bernie Sanders' comments at the #DemDebate on income inequality and Rep. Tim Ryan's on Americans working multiple jobs. https://t.co/YUiuBQqcdz,8,8,1.16E+18,,,,,
1068,Tue Jul 30 23:00:09 +0000 2019,APFactCheck,The @AP is fact-checking the Democratic presidential debate. Check here over the coming hours as our experts examine the candidates' claims. #APFactCheck #DemDebate https://t.co/ScyOSexp0u,20,21,1.16E+18,,,,,
1069,Tue Jul 30 19:23:49 +0000 2019,APFactCheck,The @AP is fact-checking the Democratic presidential debate. Check here over the coming hours as our experts examine the candidates' claims. #APFactCheck #DemDebate https://t.co/2BWT6y2oXp,4,5,1.16E+18,,,,,
1070,Sun Jul 28 13:56:04 +0000 2019,APFactCheck,"#APFactCheck A look at claims by Democratic presidential candidates on the economy, immigration and health care. https://t.co/ZY5GgbFHSZ",40,0,1.16E+18,,,,,
1071,Sat Jul 27 14:01:07 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump and partisans on both sides twisted Robert Mueller's testimony to Congress. Trump's comments on North Korea, the economy, NATO and veterans are also scrutinized. https://t.co/7pOrXbBXPc",58,77,1.16E+18,,,,,
1072,Wed Jul 24 18:05:49 +0000 2019,APFactCheck,#APFactCheck: President Trump falsely claimed exoneration Wednesday even as Robert Mueller was testifying to Congress about his investigation. Mueller said he didn’t exonerate Trump of obstruction. https://t.co/rzan5ElRxK,255,0,1.15E+18,,,,,
1073,Sat Jul 20 13:45:03 +0000 2019,APFactCheck,"An #APFactCheck examines President Trump's comments on Rep. Ilhan Omar, Rep. Alexandria Ocasio-Cortez, migrants, the economy and more. Also, Sen. Bernie Sanders' comments on health care and Sen. Kamala Harris' statements on the auto industry are analyzed. https://t.co/p2e0MFMn6N",46,61,1.15E+18,,,,,
1074,Fri Jul 19 20:54:21 +0000 2019,APFactCheck,President Trump and Democratic presidential hopeful Kamala Harris are worlds apart in how they see the state of the auto industry. An #APFactCheck finds they're both misrepresenting the reality. https://t.co/JUkVke1aO2,24,38,1.15E+18,,,,,
1075,Fri Jul 19 20:37:00 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/2APxynEJoQ",82,135,1.15E+18,,,,,
1076,Thu Jul 18 20:46:44 +0000 2019,APFactCheck,"#APFactCheck finds Trump is misleading when he says blue-collar workers, not wealthier Americans, have largely benefited from stock market gains. https://t.co/0CRN03wGYe",12,14,1.15E+18,,,,,
1077,Thu Jul 18 18:36:40 +0000 2019,APFactCheck,"Trump went after Rep. Ilhan Omar during North Carolina campaign rally, falsely saying she voiced pride in al-Qaida. #APFactCheck https://t.co/QCAp9EUwYT",7,10,1.15E+18,,,,,
1078,Wed Jul 17 15:02:14 +0000 2019,APFactCheck,#APFactCheck finds @BorisJohnson and @Jeremy_Hunt are making some hard-to-keep promises about #Brexit and spending as they vie to become Britain’s next prime minister. https://t.co/LlOZl3XHFJ,16,0,1.15E+18,,,,,
1079,Sat Jul 13 13:31:03 +0000 2019,APFactCheck,"This week's #APFactCheck examines President Trump's claims on the environment, veterans, the Russia probe and the economy. https://t.co/cCVF4xv3ty",56,59,1.15E+18,,,,,
1080,Fri Jul 12 21:05:23 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/iiNbSTG4A3",89,110,1.15E+18,,,,,
1081,Fri Jul 05 17:27:51 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/oI3IMoelYj",78,135,1.15E+18,,,,,
1082,Sat Jun 29 16:01:05 +0000 2019,APFactCheck,"This week's #APFactCheck examines debating Democrats' comments on climate change, health care and immigration, and President Trump's statements on Robert Mueller, tariffs and the economy. https://t.co/UK2I9GFnPy",56,86,1.15E+18,,,,,
1083,Fri Jun 28 20:32:38 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/wevFMAbQ8v",12,9,1.14E+18,,,,,
1084,Fri Jun 28 03:59:09 +0000 2019,APFactCheck,"Claims from the second night of Democratic presidential debate and how they compare with reality, including @JoeBiden on busing and @BernieSanders on taxes #APFactCheck https://t.co/1JQ4Q7GvvS",12,15,1.14E+18,,,,,
1085,Fri Jun 28 03:00:47 +0000 2019,APFactCheck,"#APFactCheck: As a senator in the late 1970s, @JoeBiden supported several measures that restricted the federal government's role in forced busing. #DemDebate2 https://t.co/hE8nTtmvqE",16,15,1.14E+18,,,,,
1086,Fri Jun 28 01:52:34 +0000 2019,APFactCheck,".@BernieSanders' statement that ""the vast majority of the people in this country will be paying significantly less for health care than they are now"" is probably true, but that's only part of the equation. #APFactCheck https://t.co/AlMM0rw4uY",7,5,1.14E+18,,,,,
1087,Fri Jun 28 00:31:34 +0000 2019,APFactCheck,The @AP is fact-checking the first 2020 Democratic presidential debate. Check here over the coming hours as our experts examine the candidates' claims. #APFactCheck #DemDebate https://t.co/7PmIWXEWSG,9,22,1.14E+18,,,,,
1088,Thu Jun 27 03:30:54 +0000 2019,APFactCheck,"Fact checking claims from the opening debate of the Democratic presidential campaign, including Washington Gov. Jay Inslee and Beto O'Rourke on climate and Julian Castro on the Equal Rights Amendment. #APFactCheck https://t.co/ApgFs42V2A",33,57,1.14E+18,,,,,
1089,Thu Jun 27 02:03:40 +0000 2019,APFactCheck,Rep. Tim Ryan of Ohio offered statistics at the #DemDebate that exaggerate the state of income and wealth inequality. #APFactCheck https://t.co/FVCirguDk0,5,7,1.14E+18,,,,,
1090,Thu Jun 27 00:30:10 +0000 2019,APFactCheck,The @AP is fact-checking the first 2020 Democratic presidential debate. Check here over the coming hours as our experts examine the candidates' claims. #APFactCheck #DemDebate https://t.co/LzagQzBLqT,35,43,1.14E+18,,,,,
1091,Sat Jun 22 14:16:22 +0000 2019,APFactCheck,"An #APFactCheck this week scrutinizes Trump's claims on migrant family separation, trade deals with Mexico and Canada, Chinese tariffs, Iran, the economy and the environment. https://t.co/BNJI5JFFIH",33,46,1.14E+18,,,,,
1092,Fri Jun 21 19:39:23 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/OSN0l9olzS",45,64,1.14E+18,,,,,
1093,Wed Jun 19 20:41:33 +0000 2019,APFactCheck,"An #APFactCheck looks at the reality behind Trump’s boasts, slams and promises from the speech opening his 2020 campaign. https://t.co/LW4lBMECbd",43,47,1.14E+18,,,,,
1094,Sat Jun 15 13:01:07 +0000 2019,APFactCheck,"An #APFactCheck examines President Trump's misfires this week on Iran, trade, taxes, Russia and the border wall. https://t.co/AJioiP0S6L",68,97,1.14E+18,,,,,
1095,Fri Jun 14 19:52:54 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/S418nDjts2",55,94,1.14E+18,,,,,
1096,Fri Jun 07 21:04:37 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/SCUqOU7t8k",10,4,1.14E+18,,,,,
1097,Sat Jun 01 18:10:13 +0000 2019,APFactCheck,"AP FACT CHECK: Trump is claiming exoneration and his case ""closed"" in the Russia probe, but the special counsel makes clear it's Congress' job to decide whether to bring charges of wrongdoing against a sitting president: https://t.co/uF1thUEq4o",144,0,1.13E+18,,,,,
1098,Fri May 31 18:30:40 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/PkKW6Vccmu",12,6,1.13E+18,,,,,
1099,Tue May 28 16:02:26 +0000 2019,APFactCheck,"AP FACT CHECK: Trump and his Veterans Affairs secretary are claiming full credit for improvements for veterans such as same-day mental health care, but those initiatives were put in place during the Obama administration. https://t.co/zSVq2POdGn",663,0,1.13E+18,,,,,
1100,Tue May 28 13:00:58 +0000 2019,APFactCheck,"Trump is promising not just the moon but also Mars, stating humans will be on the planet “very soon.” An #APFactCheck looks at that statement and more from Trump’s news conference in Japan. https://t.co/zeD1fWpXaY",35,0,1.13E+18,,,,,
1101,Fri May 24 21:42:28 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/Ri4TcRw0dw",12,11,1.13E+18,,,,,
1102,Sat May 18 14:01:06 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump was wrong this week on trade, drug prices, tariffs and more. https://t.co/O4qI4LV3TA",65,121,1.13E+18,,,,,
1103,Fri May 17 18:11:35 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/CU3rzfoHmr",17,9,1.13E+18,,,,,
1104,Mon May 13 16:09:44 +0000 2019,APFactCheck,#APFactCheck The reality behind President Trump's false accusation that abortion doctors execute babies. https://t.co/C0rHZIlYIl,277,0,1.13E+18,,,,,
1105,Sat May 11 14:31:06 +0000 2019,APFactCheck,"An #APFactCheck takes a look at where President Donald Trump got it wrong this week on the economy, trade, veterans' health and the Russia investigation. https://t.co/9O6bctnv2B",89,128,1.13E+18,,,,,
1106,Fri May 10 21:46:02 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/ofkkPkmCDC",65,112,1.13E+18,,,,,
1107,Fri May 10 21:43:11 +0000 2019,APFactCheck,"AP FACT CHECK: Trump sugar-coats a trade war with China
 https://t.co/cjy3K34fd5",48,0,1.13E+18,,,,,
1108,Sat May 04 14:31:02 +0000 2019,APFactCheck,"An #APFactCheck examines where President Trump and his associates missed the mark this week on the Russia probe, the economy, Venezuela, NATO and more. https://t.co/AwLpPoX2eg",55,68,1.12E+18,,,,,
1109,Fri May 03 20:56:48 +0000 2019,APFactCheck,"NOT REAL NEWS: Here’s a look at what didn’t happen this week, even if you saw stories saying it did. #APFactCheck https://t.co/fQtwZVg7Yq",13,12,1.12E+18,,,,,
